english_speaker,vowel,f1,f2,f3,duration,df1_off,df2_off,df3_off,df1_on,df2_on,df3_on
nai,iy,4.4215973377703826,14.957526395173455,15.770480000000001,220,-0.609878602,0.086037033,16.09859110143876,-0.445332482,-0.017103434,0.16550425196850327
nai,ae,6.613982035928142,12.638359293873313,17.54100116414435,441.805,0.073876852,-0.253717139,17.89580832247768,-0.701268858,0.1263114880196916,-0.158325919
nai,iy,5.3696935933147625,13.327670692630022,15.228980021030495,60,-0.049806208,1.754527675557533,15.601605203166573,0.049806208193771795,-0.237329327,0.053196621916345777
nai,ah,5.632612966601178,12.012392071680695,15.454371652245571,32.509,0.032502774,0.066161848,15.821954225549078,-0.032502774,0.1494993845256456,-0.083153051
nai,ih,5.904815820085304,12.895486500254712,15.925793103448276,49.206,0.2155681711824835,0.13429277758941893,16.282367346294645,0.2188358868575424,-0.137771626,-0.080185478
nai,ih,6.123651706942846,13.273168316831683,16.05474216773691,72.719,1.7111506665766374,-0.012865313,16.404231813154972,-0.062043396,-0.2093655,0.12189309471261467
nai,iy,5.0743502824858755,14.776584938704028,15.696394763343404,121,-0.152925359,0.5931779405456492,16.033779862279665,0.18660971751412436,-0.068397315,-0.173324139
nai,ih,6.177628156082631,13.833860729512079,15.860091215546303,90.428,-0.09947881,-0.038205386,16.201674702163118,-0.100473216,-0.271092094,-0.033164619
nai,ah,6.108176583493282,11.744011065006916,16.240336262896445,32.238,0.5243561817603171,0.37113163238280045,16.615668974546406,0.2069297994854402,0.18264285468715613,-0.231563784
nai,ah,4.927866720845184,11.270688374750073,16.259481311975588,50,0.13094112804060565,0.6625046586749157,16.645157641862912,0.0864109,0.36801878601894344,-0.135569445
nai,ih,5.361369426751592,11.996879586844251,15.96441303494307,40,-0.140615548,-0.410997921,16.325758671015244,-0.167886281,-0.293190266,0.10423834476932647
nai,ah,5.681176009408075,12.248598130841122,15.721912798874824,77.169,-0.096443967,-0.162940534,16.083208983735908,-0.016162279,-0.113308763,0.012712928598585194
nai,ah,5.785616224648986,10.15615833077631,15.629898662342926,43.337,0.007996248,-0.609345065,16.01344635965563,-0.161119369,-0.489373633,0.002158075
nai,ih,5.444314036478985,13.080401909068073,15.46328530259366,30.08,-0.131351842,-0.115036338,15.813997588591706,0.10684967160780001,-0.137356224,0.14281666774962787
nai,uw,4.439767248545303,11.026705370101597,15.037466837826273,90,-0.600297424,0.11599463596880888,15.419050091603841,0.31315368549812117,1.3518131484169214,0.00240482
nai,iy,4.575084676,14.52964221824687,15.818602428827395,140.863,-0.802926462,-0.091249728,16.150090342447978,-0.272332689,-0.323998836,-1.202886558
nai,ah,6.139103104637791,10.928670756646216,14.854124809741249,62.281,0.3215641638278228,0.4714952071129428,15.241844693247574,0.13800386148325927,0.049174321979291946,0.3492310081339607
nai,iy,4.752920934043424,13.756739752144899,15.53846279640229,71,-0.968550114,0.9920689702518946,15.894990091456235,-0.795605726,0.3368966114914649,0.12156953989520503
nai,ae,7.900286813571179,12.282237613212574,15.461058266419599,250,-0.488123129,0.37128327905889513,15.829117543388072,-0.617973003,0.11097591744281665,0.21397705144114632
nai,uw,4.5391642532064544,10.428536953242835,14.85163984341018,60,0.018004832916600044,0.2132266505830991,15.242633478074284,0.13409232574091323,1.0867538587830143,0.066716913
nai,ao,5.3696935933147625,7.465964912280701,14.972145470195827,141,-0.049806208,-1.607879227,15.378600199363923,0.2953201375600898,-0.512040675,-0.253773633
nai,ah,6.868252678241595,11.158388489208635,15.675035317860745,100,0.3059262242078251,0.45727968399072694,16.059454272726086,-0.560734624,0.073616093,-0.162986138
nai,ah,7.2616865725660515,10.580089632506724,14.728538140250604,170,0.35050338052771757,-0.014059621,15.114404381607253,-0.92384976,-0.528502233,0.030391919
nai,ah,5.361369426751592,8.891647915287889,15.179957752429237,30,-0.099454662,0.069322334,15.589821696593237,-0.125662579,0.11999848628950183,-0.002345245
nai,ae,7.357565718401152,12.592164626204742,15.801914257228317,134.287,0.1372682936641194,0.3323353839422012,16.16525973,-0.891894527,0.1794549110703212,-0.016741499
nai,ih,5.277761790567546,13.26994800693241,15.224329896907218,144.7,0.5072173779600959,-0.196689399,15.57138251791509,-0.067368848,0.10860342935533929,0.16045965316535238
nai,aa,6.8539001848428835,11.13223407321995,15.494367816091954,81,0.079319635,-0.735368779,15.863012950271505,-0.395703278,-0.976075742,0.9911121466293888
nai,ah,5.896912335143521,12.627726682255132,15.489938398357287,41,-0.149125401,-0.175074036,15.845950867962362,-0.239989258,-0.0177579,-0.066880547
nai,ae,7.045885797950219,11.597798267672534,14.876440972222222,39,0.5429275743898128,0.5093565215031219,15.25562017853351,0.31167992045093307,0.4107188425936261,0.19699046305182222
nai,ah,4.8582307378719936,10.728771825984019,14.923267776096822,30,0.18497415892462588,0.023045685,15.307624256602741,0.17324520228166485,0.013794702697234484,-0.06665908
nai,ae,7.227208122,12.05872801082544,15.325736918907651,202.336,0.15320227387419472,0.36312989814156715,15.696706800008368,-0.672283197,0.38567430618351217,-0.094433302
nai,ah,4.962515212981744,11.232004581901489,15.215017898504948,77.622,0.9295939598064695,0.24970472746189643,15.595632762413533,0.094706112,-0.312308587,-0.194413656
nai,ah,6.760089153046062,10.523598200899551,15.37574600539531,110.689,0.5440830438440765,0.6749928225380746,15.771704683908498,-0.574773665,-0.099844429,-0.13515777
nai,ah,5.134084507042253,8.2657387727116909,16.00274594171719,30,0,0.099354767,16.421504962820737,0.025497487,0.2616936597207413,-0.081034923
nai,ae,7.1160320933625085,12.256087536696024,15.494367816091954,110,0.6205200451697381,-0.003741706,15.857713292630235,0.034881631,0.16642301182718278,0.033105071
nai,ah,5.1085253827558414,10.001313506815366,15.868349514563109,30,0.11147394492676188,0.10148807040638808,16.263614582094487,0.11875025826979968,0.055284209,-0.004127513
nai,ah,5.705371965544244,13.912948929159802,15.625579886455798,43.005,0.1134034616072368,-0.284365396,15.962777477955454,-0.008059,-0.249419517,0.1069291460612618
nai,ah,5.567504927079227,7.150913724062613,15.158814814814814,91,2.4873283266377264,-5.992186276,15.510233488908954,-0.458979544,4.779659733,-0.352089924
nai,ah,6.261866666666665,11.385555555555555,14.692877618522603,86.899,0.3333771236767351,0.4568847989093392,15.074217919502038,-0.637369811,0,-0.590768696
nai,ah,6.636037383177569,11.727909166435891,15.418569656883008,90,-0.131300159,0.19190467709806924,15.791696904037059,-0.874428637,0.41879336180509874,0.25218342205904953
nai,ih,2.7054822790489004,13.535008488964346,16.59737608255021,72.143,0.9117823722455454,0.6361136583048097,16.952091190194047,0.22002883206221036,0.5359766411471796,-0.37433302
nai,ih,5.26096,13.71181057163358,15.38478955007257,70,-0.050324916,0.6846731189223565,15.737773457147412,-0.385277719,0.2533077784953175,-0.03853903
nai,ah,3.9762648556876057,12.25982924226254,15.284477924251936,30,0.36563500236577706,-0.191854968,15.645231875612815,0.066071158,-0.278495909,0.17435238876289105
nai,ah,4.530165562913907,12.004640043466448,15.330302146280475,50,1.1567043597752846,0.32525132437781323,15.701491127942353,0.5013103772397516,0.22144179659773933,0.15298529978486286
nai,ah,4.927866720845184,11.895220366821789,15.208023598820061,40,0.29020609481553095,0.4215320039026569,15.581993322166815,-0.017366518,0.15580589908668507,0.14504772577964964
nai,ih,5.959969064191801,13.394369789112309,15.30972860125261,110,0.22242410719414707,-0.125163965,15.656067535956781,-0.400631525,-0.215242389,0.004578577
nai,uw,4.330292397660818,11.601899441340782,15.57566103075983,73.396,0.2785495888621723,-0.206164453,15.945110823667433,-0.138396643,-0.704686327,-0.141398905
nai,ih,5.269364254,14.898670132120424,15.487722324912712,40,-0.025172487,-0.019686625,15.815201981081653,0.075336941,0,0.14217633743021452
nai,ah,6.337836812144213,12.233595295375569,15.73250903251706,50,0.40146824845857587,1.0839149037832847,16.110860005417706,-0.315199958,0.8831782517186202,0.18920198660377707
nai,ae,8.253379073756433,12.645438505448885,15.50542546647529,190,-0.29801094,0.2816461325675288,15.867366574500718,-1.661501966,-0.063978651,-0.039914044
nai,ah,5.142590506838294,11.321958440079705,15.882770083102494,50.639,0.895127194,-0.139203432,16.256909163422627,0.28518727093948293,-0.059849266,0.057285013
nai,ah,7.5531290092658585,10.25939024390244,15.584376144921636,100,0.4231290092658595,0.187780127,15.977315204671664,-1.132388269,0,-0.054703477
nai,ah,5.311284916201116,8.479322493224933,16.308918406072102,33.425,-0.066726221,0.17045792414148409,16.72574477610631,0.13302912027786817,-0.030201353,-0.186969827
nai,ih,5.1255716586151365,11.347462347257744,16.228814078041314,51.913,0.051221376,0.089646452,16.605702677946493,-0.145774334,0,0.17196050364697157
nai,ah,3.039133126934984,9.257777777777777,16.159121725731893,39.572,-0.010274477,-1.931010275,16.536943806744723,0.061510896,0.7081582669288355,-0.280467727
nai,ae,10.036537867078826,14.784134762633999,15.569115368935995,459,2.136251053507647,1.2646010083843624,15.915454303640166,-3.974929556,-0.476702546,-0.471835097
nai,ah,8.002573913043479,11.313437767017943,15.593077079520034,589,1.2424847599974171,0.9521290726828919,15.982094466397571,0.3736441448781562,-0.189941949,0.22344223549390563
nai,uh,6.2542378048780485,10.682612051053725,13.702786022020105,77.71,0.34942198479274467,-1.399171251,14.06853694621392,-0.500644055,-1.068517538,2.179984061
nai,ah,7.017683284457477,13.027137452711223,15.54065808297568,49,0.4258061769265664,0.255517915,15.897091555353665,-0.272107076,0.12252771470506829,0.058935412959279176
nai,ae,6.450716981132074,12.248598130841122,15.625579886455798,139,0.35028687360519317,0.1400112915746714,15.990968660011607,-0.173610015,0.20672415276845513,-0.032502807
nai,ae,4.953863636363636,14.466241007194245,15.795642458100557,159,-0.998244681,1.4090895225440185,16.14822122575558,-0.31620301,-0.186149662,0.18090656150728535
nai,ih,5.793606237816763,13.693748502994012,15.547238562091506,45.182,0.048033749,-0.337393688,15.886676764911865,-0.267002762,-0.31203029,0.028422469
nai,ih,5.057221324717285,13.950671046457062,15.606101970343287,440,0.11201629020652693,-0.131650216,15.944850050913061,-0.260295732,0.091881352,0.11581082853153646
nai,eh,5.705371965544244,12.556416819012798,15.318881935753025,51,0.15420825745745947,0.093824129,15.679488553461935,-0.478096325,-0.126601321,0.10866040212388661
nai,ih,5.920604416892677,12.956572008113591,15.81235059760956,109,-0.102032437,-0.953465657,16.153421972354668,-0.134988192,-2.432973807,-0.105308344
nai,ih,4.476016597510373,11.227694070466915,15.42305785123967,30,0.2563020719016418,0.20098870036531835,15.803072074706565,-0.009051052,-0.183298594,-0.045049552
nai,ah,4.744098360655737,10.714952606635071,15.469960913392306,50,0.22293894036588302,1.011482575,15.867885179402979,0.096652353,1.0250363252963073,0.094786232
nai,iy,4.953863636363636,13.282819688350235,15.483287446065338,89,-0.18872687,0.7803760596140012,15.843355837225461,-0.183319224,-0.019317087,-0.051264325
nai,eh,5.793606237816763,12.192171581769436,14.249871794871794,120,-0.126998179,0.7310097092370054,14.624010875191926,-0.423912645,0.14947298056478076,0.5392906805272872
nai,uh,5.477307996832937,8.845494359654943,15.657885587224582,51.146,0.1076144035181743,0.069691562,16.068380221157202,0.15530496976824093,0.21143123850959356,-0.461538825
nai,ah,5.477307996832937,9.955799937868905,16.155221579961463,70,0.19115537997316867,0.076424158,16.550763568001088,0.057488687,-0.050870053,0.2306718487713546
nai,ah,4.823242139648836,12.473483972674723,15.606101970343287,80,0.087973587,0.550751732,15.974002083699684,0.034988598223157474,0.479709028,-0.05010197
nai,ah,5.501984974298141,11.855734284930003,15.820684713375796,41.917,0.12397383666886519,0.22927583540406893,16.192589172663226,-0.090769724,0.027662975,0.018703325567180684
nai,aa,7.123018592781626,11.326215139442231,15.373482772934828,138.107,-0.097278832,-0.172462779,15.747114646267628,-0.457650918,-0.75081765,0.3948949026002797
nai,ah,5.269364254,13.276387032912647,16.33157137447936,191,0.9024584995026173,0.37068074632572845,16.686194525783108,7.189594188626497,2.042494902840378,0.40992799019662485
nai,iy,4.219714525608731,14.41823927765237,14.945314926660915,121,-0.803165733,0.026836562720244928,15.279895970593348,-0.065019789,-0.11353554,-0.191439077
nai,ah,4.201176470588234,11.907024070021881,15.709169181251257,51.398,0.14003482153960878,0.22357962557743605,16.080303341788973,-0.083808272,-0.106935891,-0.077112444
nai,ah,5.640722702278083,11.764088397790056,15.85595715135886,52.941,0.089558994,-0.146865936,16.22401642832733,-0.826245578,-0.028123825,0.11048053264506308
nai,ah,6.789050445103857,11.415049504950495,15.85595715135886,120,-0.270905663,0.6495461096153914,16.239504848671565,3.9993221964055774,2.9520962669833057,0.7467684471678435
nai,ah,3.9383333333333326,12.743781555899021,16.374703110273327,50.744,0.18195099299899997,0.27755652961090327,16.735260668768237,0.14158217152513775,-0.130257499,-0.122871049
nai,iy,3.8907371112057945,15.059073243647234,16.490953800298062,254.067,-0.132761406,1.1055100252564287,16.831438182070894,-0.057383843,-0.103987037,-1.36518857
nai,eh,4.823242139648836,12.300856610800745,15.201020451191228,81.743,0.1588735670449699,-0.018569532,15.56356085489055,0,0.077661908,0.11786148456179646
nai,ah,4.832,12.857879948914432,15.901252222002766,65.194,0.912680851,-0.334299379,16.252008491221613,0.017494290375203114,-0.703578874,-0.301658726
nai,ae,6.413232514177693,13.71481587757054,16.11998453,181.333,-0.490808784,0.9884913998816067,16.47702959404225,-0.829412112,0.5350559173012535,-0.02955211
nai,ah,4.945205034510758,11.961852861035423,15.168221611334321,43.469,0.433059218,-0.169628022,15.533301064388098,0.18887947253149484,-0.00780706,-0.68341802
nai,ah,5.031475940153658,11.80806389424401,16.03680311890838,50,0.8674692061469251,0.5803698237770938,16.414099055884773,0.47050903414448264,0.23525228023445344,0.013958025728566525
nai,eh,5.1255716586151365,12.207262988752008,16.28235920852359,50.754,0.02557972,-0.048824548,16.64575523202416,0.050974526123818364,-0.175527631,-0.099899562
nai,uh,5.244131305044035,11.816030828516377,15.30972860125261,80.919,0.10154079820574058,-0.679184282,15.669894619128009,-0.169781023,-1.105690088,-0.181596173
nai,ih,4.9191869918699185,12.570738325071746,14.16108856088561,190,-0.458824146,0.7031354726307146,14.529733695065161,-0.263713741,1.7882997874509385,0.5750625814693979
nai,eh,5.745572489253614,12.92609911054638,14.662135750608003,105.669,-0.008021261,0.45261513787165697,15.022595268556056,-0.112959523,0.074244584,1.0000424672137775
nai,ah,5.031475940153658,11.368649262202043,15.056676633917128,40,1.2558014219523734,0.085110449,15.433217392963407,0.27143823150302726,-0.008467547,0.028691922
nai,ih,6.246603126191383,12.648975356679637,15.407332919511688,330,0.4529968883746198,-0.243101076,15.762140077845018,0.24890892200138737,0.31772340187115944,0.11793928679203525
nai,aa,6.861079083518107,11.461161872532431,14.659566563467493,91.654,0.26920197598719664,-0.029195572,15.033310925735618,-0.181079084,-0.17762306,0.11449956309261289
nai,ah,5.793606237816763,12.462592689981593,14.804219261847566,51,0.088234272,-0.284674887,15.160981539334383,-0.457249123,-0.53593877,0.3851095688826991
nai,ah,5.26096,8.862830626450116,15.368953488372094,81.505,0.4202092860057123,-1.594344923,15.756673371878419,0.8704203680981584,-1.078993949,0.9418566045893915
nai,ih,6.0849192928516525,13.979531835205991,16.400774581688285,141,-0.131086816,2.886699465263794,16.779894404481933,-0.99346768,0.4520803406677416,0.3769469372990564
nai,ah,5.944241486068111,12.252343833422318,14.62606342869816,81,0.6832814860681111,-0.73792425,14.979545027701489,-0.015751943,-0.72876057,-0.484571167
nai,aa,7.0317948717948715,12.480735294117647,13.04382871536524,299.474,0.17789468695198796,0.9987076962578882,13.417685694232201,0.38012613359112457,-1.129030749,-0.003334888
nai,iy,5.185018065034122,14.113387358184765,15.573480032599834,162.995,0.20522074034826954,2.233935453553359,15.941965034684753,0.15133904935407916,-1.549806048,-0.238616463
nai,ah,4.9191869918699185,12.315716183895828,15.343975026014569,89.306,0.3620476781038997,0.067118053,15.70747222499898,-0.15745071,-0.968253837,-0.270543591
nai,ih,5.031475940153658,13.774621608757734,14.98187056546979,370,-0.429348149,0.37709280267781153,15.32985566880155,-0.519330124,0.5600271750567689,0.8074925808668052
nai,ae,7.241014492753623,11.57314301707249,14.866533449174632,61,0.43029941309448994,0.3325248144394024,15.243654611741091,0.36535366645035605,0.26673607058895676,0.18294720908568074
nai,ah,4.823242139648836,11.296367265469062,15.806091289615308,30,0.4563363848531736,0.038551371,16.18297988952049,0.13927307333290795,-0.251971789,-0.054562538
nai,ah,5.099991938734381,11.577257974258533,15.69852597664116,40,0.13747672575263703,-0.098072765,16.06976981012603,0.042598568,0.028740350231831968,0.033983056
nai,ah,4.584046242774566,12.785495634309195,15.73250903251706,30,0.089950057,0.10125242602976492,16.090122315491882,-0.299692957,0.07923758,-0.002117545
nai,ah,3.9383333333333326,14.672401148663573,16.255658145745898,30,0.2594516129032254,0.10086817183647945,16.58781127487575,0.085165184,0.08400236,0.066487012
nai,eh,4.2751423785594636,11.321958440079705,15.569115368935995,30,-0.036797421,0.12450723456879764,15.946820292338694,-0.027679066,0.038223275,-0.006553672
nai,iy,3.591053540587218,8.799095143,15.476628289473682,29,-0.184620978,-0.252183545,15.883388847075326,-0.049089023,-0.134784047,-0.146326143
nai,eh,7.5330859793078835,12.282237613212574,15.818602428827395,61,0.23704551688013797,-0.49979167,16.17489534918082,-0.679185794,-1.09344956,-0.130741111
nai,ah,4.4215973377703826,12.775091236186071,15.603933360422593,30,0.5882440699361249,0.35989334700401443,15.965180120351649,0.3048341634601339,0,0.19798089680572417
nai,iy,5.269364254,13.813190984578885,15.66861066235864,40,0.22071778965181554,-0.271961023,16.007320572903737,-0.143792596,-0.890486358,0.029915314282519034
nai,ae,5.583820401732965,12.93288290576581,14.644127546501329,80,0.6994230075961578,0.3158054226664859,15.002647814736312,0.391851932,0.11427901818281683,-1.249757757
nai,ah,5.1085253827558414,12.341644562334217,15.791457085828343,50,0.5334407070020211,0.17596097383032117,16.15607444089036,0.16923640781170413,0.16079906640201713,-2.016835477
nai,ah,3.9478283042923925,9.000289378493916,15.438737363317516,30,-0.318095449,3.481885586,15.893465411956518,0.17888333145802893,0.6190891884052601,0.008939404
nai,ae,7.157874818,12.799343252950232,15.429783192236217,141.129,-0.083139675,0.4540024945307142,15.791973539994506,-0.405039441,0.45124935800935084,-0.002240854
nai,ah,5.41121525,12.267306666666666,15.427542337876911,41,0.9171190644605938,0.620445068,15.799170995860297,0.334357239,0.11488851979194159,0.2324899984205846
nai,ah,5.705371965544244,15.030246199957183,17.040049235097587,30,-0.805026831,0.033819315696931085,17.366477117551383,-0.571287459,-0.283959984,-0.160335461
nai,ao,4.439767248545303,8.752448298865911,15.562561696920254,190,-0.018139728,0.035148834,15.973849478194596,1.152201255391704,0.8192528140116728,-0.223140502
nai,ah,4.814477124183006,12.715828600929273,15.69426269137792,30,0.42019141,0.45599935866673214,16.057608167916204,NA,NA,NA
nai,aa,7.465964912280701,11.839879087661446,15.804003189792665,71,1.0302247310118196,0.18487212968760858,16.17552174377875,-1.113003213,-0.099890156,0.26266347687399794
nai,ah,4.164006734006733,11.938406113537118,15.102037864284194,40,0.24468758507056343,0.36114813927858513,15.474607418667883,0.5358700627078452,0.093329244,0.2850102285847953
nai,ah,4.3669057547956625,13.753754469606674,15.420814217813597,51,0.5239680946761069,0.30902559808737706,15.76816244359768,0.2707548712339909,0.1824353354203403,0.11984386516208367
nai,ao,6.738311640014874,11.355944333996023,15.240588235294119,100,0.355168891,-0.323444385,15.611777216955996,-0.102274257,-0.046770545,-0.025570337
nai,ae,7.081023017902813,12.05872801082544,15.275267015706806,110,0.6527797236073853,0.7580894703465351,15.651576546913292,-0.697880269,0.053679646,0.1657065816529304
nai,ah,4.7175871973738195,10.959999999999999,15.82276616915423,50.303,0.17842294416736504,-0.576004489,16.19589341630828,0.044149084,-0.393995215,-0.251468024
nai,ih,4.8756822810590625,12.180831768178159,15.925793103448276,132.159,0.39966568354868937,0.21507856741542497,16.29311185870975,-0.408716735,-1.185183135,-0.103026934
nai,ah,4.2751423785594636,11.954045801526718,15.905350444225077,93.88,0.23280636501735597,0.14199734337693748,16.274746384923063,0.10089763811415065,0.003904594,-0.086748015
nai,ah,3.090414827890555,11.026705370101597,15.008528528528528,51.081,0.2691648278905552,-1.119997158,15.373402326525065,-0.051281701,0.8092044704701458,0.6878662348148765
nai,iy,4.210449391,13.593471752776436,15.056676633917128,50,0.11179172955164862,-0.497337804,15.39531025786549,-0.130533886,-0.997742586,0.3461550779437701
nai,eh,6.8323316062176165,12.308290348311619,15.24522469550609,50,0.6778007751184223,0.7104920806390851,15.617516580884791,0.085988217,0.1833076574611443,0.22473621788621578
nai,ah,5.857302759424795,12.429815498154982,15.46328530259366,50,-0.351039487,-0.115840539,15.822770091784953,-0.29796522,-0.080780503,-0.211113214
nai,ah,4.682137279079325,9.986170543,16.012786244626806,50.002,0.4624227534705936,-0.015142964,16.40667708912558,0.4859302179074163,0.44236641060717474,0.35444258012323715
nai,ih,4.927866720845184,11.477859154929579,16.641775495231105,108.912,0.46995974410099883,-0.262129777,17.012145369031973,-0.671169319,-1.461430805,-1.112102827
nai,ah,4.311939799331103,11.748030973451328,16.240336262896445,91.656,0.11076332874286887,0.3963264279967831,16.61595528756774,0.28106061338041055,0.14325051614341433,-0.322710548
nai,iy,5.469069306930693,14.423592057761732,15.35307132459971,157.897,1.083902640264026,6.370300347737453,15.773364564292347,-1.897625919,0.3881408099816106,0.045255451
nai,ah,4.761736281736281,12.440758493547538,15.368953488372094,30,0.2045969679702626,-0.021834196,15.729560106081005,0.061505857912554696,-0.237265325,0.020352211
nai,eh,5.26096,12.663104431199793,14.615715871254162,240,-0.476584957,0.42950913582422423,14.979415748058107,-0.385277719,0.7533459971967797,0.5313180270509221
nai,uw,4.051742808798646,8.533427895981088,15.882770083102494,220,-0.568075823,-3.226649473,16.252868440963915,-0.334044226,0.3236278069366829,-0.022678868
nai,iy,4.0329212531752745,14.937975393913229,16.04278979,197.003,0.13264868077323122,-0.279371975,16.36624184709164,0.037611291203423214,-0.04917418,-0.340003962
nai,eh,5.753593749999999,13.34042847,16.100302208446337,360,-0.523513216,0.4381270402331854,16.454971326135524,-0.408892555,0.1293326262550707,-0.248482403
nai,ae,5.477307996832937,12.892076433121018,16.26521059653135,160,-4.288675661,-1.052806196,16.605812044131834,-0.402957714,-0.531970473,-0.174778175
nai,ah,5.8414157915208085,9.361905988,16.112120743034055,179.746,0.095843302,-0.135085388,16.512841876440035,1.8046834992593332,4.240747811349216,-0.832246345
nai,ah,4.557139313766019,10.747159326041974,15.662178217821781,135.192,1.0545992184040776,-0.454619727,16.03982461323166,0.2485656310643849,-1.352634904,-0.309106893
nai,uw,3.6399310641964666,10.556600837821664,14.794185792349726,202.97,0.3165059877438674,-0.403399162,15.17510230004141,0.5612454063917678,0.8078158524990862,0.27685516328167203
nai,eh,4.691010682004929,12.656043557168784,16.172748605501056,106.922,-0.079533731,0.056751706,16.531509055774517,0.079533731,-0.092462247,-1.21522221
nai,ah,3.242911003945638,12.722827657378742,16.503702325581393,60,0.20377787701065397,0.084468364,16.861935204115685,-0.02021684,-1.129132856,-1.040417023
nai,ih,2.6631011235955055,14.550625,16.458018691588784,40,0.042533812,-0.007849236,16.790347820171185,-0.010619109,0.22092121112571306,-0.068400773
nai,ih,3.9288302849851124,13.334052722345405,15.897150760719226,50,0.15315576678382747,-0.250223673,16.242616229048636,-0.201448311,-0.086691611,-0.168877668
nai,ah,3.814159897392048,11.597798267672534,15.12339702760085,50,0.10615302453981457,1.04119743,15.509771379729754,0.086112675,1.0334744596001926,-0.090742918
nai,eh,7.275443037974683,12.93965981213506,15.458830313014827,120,0.020642169039129854,0.17151375916514588,15.81531068,0.10933941438058437,0.144056913,-0.049248186
nai,ih,5.801590023382696,12.549244839299712,16.03680311890838,171,0.9433592855107023,0.49436665846592653,16.40291757616614,-1.352749143,1.0411632746824182,0.12426755315015825
nai,ah,6.532686959789552,12.451684210526315,15.558188124872474,51,1.121471709590982,0.22184463833380264,15.921938739353795,0.27802811986958087,-0.6197458,-0.08378138
nai,aa,7.5197001071046055,10.622193087008343,13.559690147664003,40,0.168950828,-0.134143693,13.943361865629598,0.7089086184192697,-0.232002582,-0.064994284
nai,ah,5.640722702278083,12.433465085638998,15.147033898305084,49,0.4050158540602222,0.2829622622993906,15.511856352155649,0.19274033274137103,0.1729465719201997,0.093554337
nai,ih,6.007006172839505,12.652510373443983,15.709169181251257,39,0.3016342072952609,0.222694875,16.070218503824304,-0.054897856,0.26000043805436235,0.080193965
nai,ah,4.256697401508801,13.410149399951017,15.759959959959959,51,0.092690668,-0.025167149,16.107435185195193,-0.018475925,-0.140201393,-0.065697269
nai,uw,3.7467238421955402,11.244921316165952,14.751347082053531,60,-0.134469679,-2.682563404,15.09218316,0.18210644278957222,0.9585718528669975,-0.156381549
nai,eh,7.171781818181817,12.462592689981593,15.523070624360289,190,0.13293890349855175,0.172901529,15.886012701024809,0.13111453429199926,0.24272376571460974,0.083031346
nai,eh,6.643378176,12.549244839299712,15.629898662342926,290,-0.043929803,0.14503042155479662,15.991293775926218,-0.962202167,0.7432119081051312,-0.148830023
nai,ah,3.919319149,10.747159326041974,14.910982258762441,60,0.6562267266847464,-1.564844927,15.273622919412142,0.374237336,1.649723104605318,-0.32902322
nai,ah,5.673098039215686,12.956572008113591,16.219192035228794,30,-1.866673715,-0.761247738,16.562856002931436,0.8373007568715964,-0.195378285,-0.775983126
nai,eh,5.928489543,13.237656986845371,16.671735234960686,59,0.3609846159107031,0.10770703689542138,17.02333139583844,-0.079127179,-0.097842033,-0.884466864
nai,ah,4.0234985175772975,13.959343493552169,17.01724660673365,39,0.28644146052024055,0.20260374140726967,17.360385589199485,0.047034027,-0.268610384,-0.032771107
nai,ah,5.3946263910969785,12.120043115063325,15.425300557736005,40,0.33740506637969325,-0.518316179,15.783533436270298,0.082681606,-0.73448756,-0.129330658
nai,ih,5.311284916201116,13.522631706724933,15.884826904055389,75.073,0.3487697032193724,0.074768459,16.23213283830903,0.075037151,-0.015504823,0.045045068
nai,iy,4.971159772911597,15.256798825256976,15.909445431221629,143.794,1.2922780524814899,0.4300682236876643,16.238159596232457,0.025891664917482515,-0.27492826,0.21642896491363395
nai,ae,7.178727735368956,11.843846153846153,15.396072908036455,70.613,0.7579869946282161,0.3785064301359746,15.770155503961906,0.4937651824780698,0.6910322139278477,0.062757405
nai,ah,2.6312151215121506,12.304574468085107,15.79982449142401,32.889,0.21479368645311325,0.23815304530988257,16.165782979013283,2.287971870357768,0.1543839748396696,-0.316537045
nai,ih,5.099991938734381,12.885251083354577,16.69452024808464,140.672,1.3822933556515133,0.5695348994587484,17.057110766843422,0.085026126,-0.841934909,-1.554566888
nai,eh,5.227275641025641,11.618281249999999,14.774066126560106,30,0.050729456286686236,0.10714015949971767,15.14752950538453,1.8397079055922747,0.8552027226747239,0.8795233577674963
nai,iy,3.7080068728522333,6.345402124430955,15.467736625514403,100,-0.154075038,-7.33023232,15.811969646855898,0.4931695977360011,8.324434375789988,-0.206314944
nai,ae,7.738151023288638,12.641899818323383,15.61476760706312,40,0.6501159611995222,0.089068052,15.974155487466083,0.2453308708617783,0.094904305,-0.067529045
nai,ah,5.640722702278083,12.712326361993288,15.719790996784566,40,0.7476172891726707,0.11659719532662116,16.078599559043294,0.3819141520010225,-0.063351005,-0.010621816
nai,eh,7.5531290092658585,12.112407657050417,15.998724320093915,80,0.3121145165122359,-0.166100203,16.361817468741638,-0.374401274,0.5153190252047146,-2.417516007
nai,ih,4.6465706051873195,8.693788487282465,14.928174551739037,30,0.10740635198086501,-0.59701009,15.331689265746277,0.14156845411738317,-0.053130548,0.007352219
nai,ao,6.413232514177693,9.361905988,15.679314101270927,400,0.045168854,0.087601781,16.083052312721875,-0.595693573,-0.005448662,-0.062382283
