vowel,f1,f2,f3,duration,spanish_speaker,df1_off,df2_off,df3_off,df1_on,df2_on,df3_on
u,4.610886597938144,9.279805888062116,15.284477924251936,60,Mad,0.062731098,0.5332059547955161,15.695368464345401,0.071250681,0.016483704698064372,0.17212351756062816
a,6.030443159922928,9.459385403329065,14.947759327151175,100,Mad,0.10195361693299798,-1.223226648,15.332428553267365,-0.236836922,-0.043185147,0.13045000987717792
a,6.532686959789552,13.023794147325933,15.58002036245164,70,Mad,0.4633023444049371,0.24870291113986198,15.936406959908357,0.044425901,-1.255696937,-0.381336263
e,5.311284916201116,13.31488773747841,15.17291904459945,80,Mad,0.2540635914838312,0,15.522019309610329,0.033416279,-0.152111901,0.044428323821602334
e,5.005668016194331,13.253822508676251,15.31201836777291,30,Mad,0.051804379830695524,0.16017131670636253,15.664104466805945,0.025807923959327184,0.086605957,-0.127373098
a,5.501984974298141,12.480735294117647,14.082321262766945,30,Mad,-0.559623337,-0.104294677,14.441274312493624,-0.342402981,-0.448999936,0.7469051482158395
i,6.540105184072125,12.312004253056884,15.874534653465345,30,Mad,0.10436500280324346,0.10097346323091294,16.238539366772255,0.051771923,-0.146320665,-0.409023231
u,3.9667940552016976,13.851523178807946,16.434094060333518,30,Mad,0.1430333714410148,-0.534497645,16.768747651768553,0.037835025,-0.341292316,-0.34168615
e,5.082904396934247,14.056785298906723,14.662135750608003,338.056,Mad,-0.303417671,0.7900591968760136,15.011885953613731,0.05118011,0.2533741543962371,0.25622100614875265
a,7.405143678160919,11.81204845814978,14.613126110124334,90,Mad,0.49396048612258525,-0.35363513,14.977743465186352,-0.184846253,-0.112403619,0.18356969407146906
e,5.8175389408099685,12.919308415967455,15.226655448043752,80,Mad,0.5902632997843273,1.3338274316274106,15.599113840953462,0.267380352,0.5442037791544951,-0.039667903
u,4.927866720845184,8.664311096211867,15.67717514124294,80,Mad,0.22798992413060581,-0.460089818,16.08294470237659,0.043293052,-0.245493965,-0.040804876
a,6.875420974889216,12.473483972674723,14.460926675663519,120,Mad,0.8997486410406843,0.32298114933511535,14.825749129514083,-0.674748449,-1.050029067,0.32320808697047987
o,4.962515212981744,10.288642726719416,15.704914469712216,80,Mad,0.034648492,-1.292727903,16.07742842769595,0.4321111781152345,0.13989422652341865,-0.383746587
a,5.64882607,12.531282051282052,14.34007725516928,60,Mad,0.43843312682278857,0.025227005,14.70009687162515,0.4825542982120181,-0.108771503,0.040556802801734904
o,5.3946263910969785,9.698239192174187,15.177612507923092,160,Mad,0.033256964345386386,-0.020903575,15.575324502019962,-0.406198514,-0.545879349,0.23871165994955668
a,6.123651706942846,11.406634588168695,15.090136286201023,30,Mad,-0.592833773,0.008424449,15.465126500634192,-0.155827973,-0.170321963,-0.198866239
e,5.176546184738955,13.31488773747841,15.518664755273397,80,Mad,0.2660459814042664,-0.073159368,15.866777800291713,0.44795067060695626,-0.287750285,-0.612604149
a,8.153887547430148,12.556416819012798,15.893046056532912,400,Mad,0.075342345,-0.053551964,16.251662322084904,-0.49458209,-0.057586502,-0.299968977
o,6.760089153046062,10.53775913720791,14.700537681798147,172.885,Mad,0.6984808421572586,0.028347372502027568,15.087550630972832,2.1545440260682813,2.981774617041726,1.2638753531449218
e,4.8843973941368075,13.991038353601498,15.137591178965225,127.159,Mad,-0.155667278,0.092659466,15.478819790342383,0.23265455914551136,-0.312381279,-0.219234422
o,6.982313624678662,10.126418690439595,14.774066126560106,71.333,Mad,0.7739713786893576,0.6347892974683482,15.17485989880681,-0.121234541,0.345037387,-0.158350255
e,5.5593375394321765,14.423592057761732,16.741499364675985,105.449,Mad,0.049139911,-0.793755311,17.064951420222723,-0.189643946,-0.315841305,0.012104696237720702
e,3.6496813092161924,14.918356756756756,16.226891142146545,80.637,Mad,0.6311244256393884,-0.391371844,16.54909900815537,0.3643864873939773,-0.898646071,-0.901154223
e,4.761736281736281,14.806724890829694,15.514255275558286,140,Mad,-0.699087807,0.2221622378138921,15.846232799274972,-0.349235241,0.4731495073281451,-0.197660241
e,5.865236985236985,13.880849457291175,15.476628289473682,80,Mad,1.2008684126331186,0.6141233552604657,15.82637849247941,0.29699884937250953,0.4700699524704586,0.064029794
e,4.439767248545303,14.656996239769963,15.72403374849337,170,Mad,-0.072378568,0.3006631333483618,16.059087535325467,0.2512434334596261,-0.726608461,-0.100614564
o,5.427777777777777,8.345665529010239,15.102037864284194,350,Mad,-1.997683291,-5.055020745,15.449980362470985,-0.116492862,0.6432518780315508,0.530018873
u,4.770544413,7.234113809351213,15.67717514124294,170,Mad,0.14180110811630886,-3.251597041,16.064508840057904,-0.348947075,4.762765777493038,0.47414328589661103
a,7.178727735368956,11.10160600808781,15.307437878471497,80,Mad,0.5426903521913875,0.7644458139130528,15.696782121474804,-0.161044451,0.3218488971991551,0.16696886633623542
a,7.893855843247025,11.506989035704246,15.346250520183103,180,Mad,0.6252885494698921,-0.184560104,15.717275130465959,-0.590959491,-0.569353999,-0.163948514
o,5.099991938734381,8.682009377,14.654424778761062,190,Mad,0.2679919387343812,-0.27270213,15.062494185795575,0.34432209774460354,0.6689957775460744,0.7954845369850219
e,4.228971884179605,11.210427301405218,15.670753078942058,30,Mad,0.4052112004189219,-0.170905276,16.04597149439826,0.4265013668492008,-0.509318496,-0.437126844
u,5.294536741214057,6.839526452090269,13.898378887841657,40,Mad,-1.828481852,-6.884296726,14.241961874943575,0.39471090768876316,2.0059679075646732,0.6181109263513136
o,6.077154940407535,9.219090909090909,15.536266612144756,200,Mad,0.2755649170248393,-3.787961377,15.889521642388171,-0.355683892,-1.645961682,0.4281464227983136
a,6.007006172839505,12.352727272727273,16.28235920852359,40,Mad,0.39876069683635773,0.085420606,16.645603672587043,0.27010079328154557,-0.282462265,-0.785778047
e,6.154530831099194,13.939088774072335,16.0607079,140,Mad,2.055873169638663,1.067509289509946,16.415791773712925,-1.011940324,-0.052390661,-0.323966323
o,5.857302759424795,9.965936044706613,15.925793103448276,70,Mad,-0.039609576,-0.249374258,16.31678673811238,-0.119757802,-0.07121824,0.048735235
e,5.705371965544244,11.727909166435891,15.24522469550609,80,Mad,0.14603442611206763,1.0824227040734993,15.630396265422359,0.088234272,0.32311709947258294,0.35870866491650233
a,7.1160320933625085,11.792103666942376,15.39156237049316,120,Mad,0.907689847,-0.630406882,15.752710359311596,-0.334213912,-0.845514814,-0.068109493
e,4.997051438,12.83727807623433,15.925793103448276,40,Mad,0.4578871846226251,-0.030879147,16.280923184296565,0.27231281646920014,-0.103965367,-0.012255917
o,7.983481894150416,12.418855183328938,15.416324167872649,30,Mad,0.25187582284791077,-0.5714129,15.769805766875978,-0.390395123,-0.114280715,0.6324453025323358
e,5.460824088748018,12.826953405017921,15.968461538461538,60,Mad,0.6551191439176147,0.16737849573850205,16.32640792736983,0.42026286777372057,0.078752882,0.008087481
u,4.735268552685526,7.887420371018551,15.984623824451413,60,Mad,1.232728457323585,-1.873371833,16.381771733975654,0.079208571,0.2414224614512248,0.024148654047413842
e,5.849362363919128,14.301974014132664,15.946155358898723,140,Mad,1.9015340596267354,0.3657842091056498,16.286874038356302,-0.047772341,-0.216822007,-0.077805844
e,4.664368572603866,13.39120922,16.50006327935976,80,Mad,0.3524287732727629,0.24154405505120913,16.85139334399603,-0.859817674,0.062918188,0.33572392409099194
o,4.953863636363636,11.760077369439072,15.770480000000001,40,Mad,0.280607057,-0.533337589,16.133371773331397,0.069016623,-0.676028786,-0.417408675
i,5.920604416892677,15.030246199957183,15.929871971636791,110,Mad,2.1545718547675703,2.1723662510427513,16.285140803753922,-0.336784015,-0.435280667,0.3429674875138442
e,5.460824088748018,12.980177170336624,15.608269699431355,30,Mad,0.024774902,0.18775417239001335,15.964422285695974,-0.049608839,0.2022156511987685,-0.028249337
e,5.402924116011124,12.400549392498679,15.501005128205128,40,Mad,0.14196411601112402,0.14446185580265514,15.864401151705698,0.033125071,-0.092259044,0.002210622
e,5.6973129651390515,11.954045801526718,15.651440129449837,50,Mad,0.28609771494048175,0.047021732,16.019552519425304,0.14410282638175698,-0.201997142,-0.241858003
e,5.493765823,11.930573457127252,16.291860862953808,60,Mad,0.1490646275656866,0.059018755,16.660452590282663,0.1307310325611013,-0.023549387,-0.722745494
e,5.269364254,11.748030973451328,15.749418837675352,50,Mad,0.3068490413165357,-0.908012584,16.107412912528947,0.008397536,-0.121572524,-0.270569917
e,7.143947560087399,12.970070921985815,15.461058266419599,30,Mad,0.8364295061155262,-0.477792326,15.80836420067324,0.2544139203294158,-0.25074189,0.10368887876800237
a,6.731041666666666,9.970999379267537,15.177612507923092,80,Mad,0.7789333494519664,-1.712445065,15.548746668460808,0.16585246833886558,-1.0563662,-0.494964086
o,5.681176009408075,9.677282780410742,15.839388038942976,40,Mad,-0.128391579,0.3426552409073551,16.242308892090843,0.008071639,0.6550389191340233,0.104734699
a,5.485540166204985,9.539764256132527,15.634213938411671,30,Mad,0.351455659,-0.76832085,16.023951730794934,0.12270530979816208,-0.353973755,0.21967495047721997
e,5.193483146067416,15.006110276764643,15.91558185404339,60,Mad,0.4229387334599659,1.662496293505166,16.264294475425597,0.15121804915170767,0.27146091251508864,-0.594413971
o,6.360515542077331,9.405369299935774,15.132863809927873,90,Mad,-0.238735394,-1.68746307,15.511983632721519,-0.236863835,-1.029151242,-0.185104483
e,6.0926776796004605,12.726324477688934,15.443208909053412,70,Mad,0.5989118568156506,0.336781787,15.80480219610149,-0.148436194,-0.358847644,0.3019875624782635
o,6.577112860892387,7.964349947716973,14.383328050713153,70,Mad,-1.075591854,-6.04963698,14.722997591035327,-0.262006478,1.4301744738768578,1.1639105113783526
i,2.8943302180685357,15.056676633917128,16.240336262896445,130,Tre,-0.637790994,-0.097428808,16.564640127204466,-0.370026421,-0.676042576,-1.002067719
a,4.708735632183908,13.06380281690141,15.06625693555271,110,Tre,-2.59416072,0.528924449,15.425887279367922,0.9805120167189125,0.7965328011557862,0.5980662967705221
e,5.501984974298141,13.198695543938262,14.587165109034267,90,Tre,0.5654455754354286,1.1669601860206917,14.953592272369331,-0.107358583,0.22090308552820836,0.4165258780901979
u,4.770544413,10.719561741190406,14.396779737675262,40,Tre,0.2945278150970765,-0.164130026,14.778728496759244,0.10513786845161288,-0.435787008,-0.032335293
a,7.4254610692500895,12.936272219400712,13.535008488964346,100,Tre,2.0640916424984974,0.7064326472081994,13.898759103445666,-0.407777785,0.050633928,0.9762121157389032
u,5.269364254,9.224628367413178,14.607943136383827,140,Tre,0.033657406080418895,0.044400576980375916,15.012956147591202,-0.613891003,0.4158529498762462,0.3226832135081814
a,8.764133333333334,9.822875039148135,14.705638766519826,220,Tre,1.0259823100446956,-3.194227434,15.058758131842623,-0.999848626,2.9764682138020966,0.6542448577528255
i,5.099991938734381,12.142900188323917,15.778880895283775,220.202,Tre,-0.701598085,-0.098200533,16.142479378644015,-1.161658605,1.526684644889425,-0.222880895
i,5.485540166204985,15.121027819069868,15.398326775729965,140,Tre,-0.024657462,3.9669921253450546,15.776618846499808,-1.275090775,-0.751181944,-0.14152795
e,5.436049186830623,14.065309158530916,15.461058266419599,30,Tre,0.5865548964554197,0.11753164151613049,15.801620673647243,0.18032517416033222,0.1403342238220251,0.015570023054083393
e,4.8756822810590625,13.67563444471096,15.37574600539531,80,Tre,-0.086832932,-0.119784895,15.718363266095995,-0.008722216,-0.131359118,0.027085706465587833
a,5.444314036478985,12.352727272727273,14.667270718232043,110,Tre,2.080842601677415,0.7344460227272744,15.039285715113174,1.755221185017021,0.8752111276701431,0.8293104432701117
i,5.518403792967206,15.657885587224582,15.818602428827395,70,Tre,0.032863626762220655,0.6469398441407321,16.144834719975197,-0.581864394,-0.117227504,0.34831058118029823
a,8.216198006187694,13.602653799758746,15.709169181251257,180,Tre,0.20726893803748503,0.568834793,16.062062897412506,-0.399866313,-0.201967525,0.00849916
e,5.286152616859768,14.748817204301075,15.721912798874824,140,Tre,0.2804846006654369,-0.050387515,16.050997851383006,0.7208535559797369,-0.066168782,0.15879964917584033
e,6.752835377183203,13.59040811398213,14.177835099032704,150,Tre,1.5171285289653422,-0.746955522,14.51314460379589,-0.871748421,0.2552331543567252,1.2609022642848124
e,4.061141649048626,13.804311490978158,16.710231287561463,180,Tre,-1.490022059,-0.238240908,17.04951562677109,-0.848569217,-0.582860199,-0.283522118
e,5.201941436020858,13.037157258064516,14.933077089181602,30,Tre,-0.084211181,0.03345842,15.286377387074253,-0.076369777,0.039928169071162145,0.8520956689570038
e,5.286152616859768,12.871579484562389,14.841689159773617,30,Tre,0.092669471,0.027427094,15.197143326957988,0.050204498,0.068080328,-0.241529124
u,4.945205034510758,6.413232514177693,15.84353525322741,60,Tre,1.5617627687155515,-0.361348035,16.28118786053442,0.7923399224868959,7.994286690521809,0.5367661785736413
o,5.057221324717285,7.731606071302505,15.409582126603228,70,Tre,-1.882476872,-7.102608697,15.738195450720943,0.4365444980675246,1.0149938619640944,-0.106728565
e,4.357763871506049,13.575067698259188,15.903301737756712,30,Tre,0.954385552,0.10530660610901776,16.250312212403816,0.8779429767118119,0.375603348,0.48817737402348804
e,5.269364254,13.425890410958905,15.942089317332284,40,Tre,-0.289973285,0.20768509154553172,16.292494337082186,-0.272312816,0.3338332011449783,0
e,5.176546184738955,13.250592610959583,16.310810092961486,30,Tre,0.085094572,-0.262740722,16.65723268279282,0.24295361676957938,-0.045387336,-0.005677215
o,6.185315487571701,9.068208319685555,14.761455501972819,220,Tre,0.5445927852936183,0.8582220748437397,15.17962305890908,-0.17049096,1.1471019829741813,-0.037998277
e,4.557139313766019,14.65185217968577,16.574126339120795,140,Tre,-0.439912124,0.17764862992167352,16.90759128362525,-0.723786046,0.7868851836317461,0.14133052291050774
a,6.532686959789552,11.053225152129817,14.32377701934016,70,Tre,-0.007418224,-2.322157952,14.672060948443633,-0.225168906,1.4057332907949593,2.2053229992161576
e,4.866960065199674,13.444728871519297,15.597422240292742,30,Tre,0.5275028626944556,-0.236949383,15.941573732882667,0.8464645923345717,0.015656588,0.22118018853465315
e,6.918319823139277,9.666784698071451,14.548006251395401,130,Tre,1.2452217839235908,-4.909963632,14.880089091149417,-0.333822072,4.735367200662726,0.9618359293793475
e,6.606619244,15.059073243647234,16.54896296296296,70,Tre,2.3961698527167608,0.40979480185883155,16.880068324146762,-0.545010933,-0.563688628,-0.755412773
e,6.108176583493282,14.396779737675262,16.53271749211649,110,Tre,1.925569350524401,0.2890289848376426,16.87112268299863,-0.630868587,-0.308798299,-0.120811389
e,5.378011137629276,14.32377701934016,16.954782608695652,80,Tre,0.15073549660363472,0.48107879448808966,17.29676218551702,-0.226921471,-0.742568706,-0.94801819
e,5.785616224648986,13.741799093295157,16.684017531044557,130,Tre,0.33304389012659286,-0.100899132,17.025997107865926,-0.814456452,0.17987541281961228,-2.180709597
o,7.1995352214960056,9.915129243,15.042275449101796,90,Tre,0.5488217362513286,0.45574383989734457,15.443506039312055,-0.396036333,1.398308523791533,-0.301054544
a,7.964349947716973,12.10858683926645,15.194008438818567,150,Tre,0.7095490787814196,0.007647821,15.559500543381413,-0.272110825,-1.737639216,0.920079392
e,6.3680636604774525,14.180621690075984,16.20569018404908,160,Tre,0.32202592462839696,0.5902135760938538,16.551072930115396,0.060179633817974754,-0.256041394,-0.296244753
e,6.330265755504935,14.923267776096822,16.78458980845681,70,Tre,-0.855402849,0.11904851424925589,17.11360729356301,-0.935639364,-1.91621549,-0.970154437
i,4.988427876823338,14.638972086840939,16.09438263229308,60,Tre,-0.137143782,0.42224114101908405,16.431318440969527,0.008623561,0.1652471750066269,-0.043621488
a,7.459226361031518,13.192179327521792,13.311688055281342,90,Tre,1.0760836120727904,0.2966928272670799,13.666449176467179,-0.555185063,0.24627619544986068,2.034562464901761
i,5.159581993569131,14.998849291541433,16.825591939546598,130.26,Tre,-0.042359442,0.13479541363571812,17.153803222148994,-0.205718357,0.37236930924744094,-0.34559194
e,6.108176583493282,14.085152007426316,16.92156723063223,30,Tre,-0.030926521,6.962133414644691,17.35448731917398,-0.124661713,-0.397435736,-0.331333043
e,7.164830847580938,14.771546211125713,16.074600893377355,100,Tre,2.482693568501613,0.091457911,16.40529105597088,-0.448345367,-0.030325306,0.4653434995790846
u,5.26096,11.519438202247192,16.365358490566035,50,Tre,-0.083741195,-0.344210632,16.734057061114697,-0.050567057,0.2165263701303335,-0.490823837
o,5.889002716336826,10.086594761171032,16.240336262896445,120,Tre,0.32966517690464947,-1.51530468,16.612572708240467,0.20367496326363455,-0.834332934,0.11565995995529832
e,6.428243294295427,13.479123020706455,15.51204918032787,50,Tre,0.23524635239940306,0.11008125166468474,15.860418678256803,-0.037569562,0.1235307790522917,-0.030980541
o,5.6973129651390515,14.52964221824687,16.729363867684476,30,Tre,-0.449506958,0.2852812471062389,17.065927165933722,-0.064699999,0.1427589304167025,0.21547891078416725
a,7.492870933142652,12.715828600929273,14.695432098765432,130,Tre,0.43291482487637634,-0.735167493,15.042695762273038,-0.067409864,0.034923201336432896,1.7238810932030422
u,5.022880258899676,11.10160600808781,14.008257823446987,90,Tre,0.008602639,-0.957122003,14.374320262471645,-0.121073912,0.034993416,0.8458669862942614
e,6.014824527574238,14.386020823902218,15.638525718914538,90,Tre,-0.981652537,0.5403795555633621,15.98046560182978,0.054560087810377134,-0.021576379,0.1863210777428428
e,7.452482981,13.895460758897007,15.634213938411671,90,Tre,0.4065971830601711,0.026325189695306506,15.975836949324664,0.020215658932343672,-0.320393061,-0.032450069
e,7.925965770171149,13.798384798099763,15.913537186821857,130,Tre,0.14212909294482046,0.3255015419457301,16.260505535785686,-0.446538221,-0.493100847,-0.333516824
i,5.493765823,15.177612507923092,16.36909845,90,Tre,-0.122608538,0.5541342470535291,16.700551511938553,-0.090841707,0.19813349747221842,0.096258289
a,7.364377249820014,12.293414958743679,15.759959959959959,100,Tre,0.3044211415537381,0.048564531,16.12350779,-0.137169128,-0.033585716,-0.258954832
e,5.873165048543688,14.394091834426602,15.398326775729965,50,Tre,-0.562575133,0.3032822774792585,15.736960399678326,-0.478538657,-0.272259349,0.253113354
o,7.206460980036297,8.943279445727482,16.159121725731893,210,Tre,2.149239655319012,2.530046931549789,16.601683968061156,-1.428841003,-0.71467072,-1.324906958
e,7.2616865725660515,14.49009648,15.901252222002766,150,Tre,4.049114140608194,-0.010571534,16.234360463144057,-0.751287776,-0.533642444,-0.030840178
a,8.851276948590382,9.965936044706613,14.814235217106697,100,Tre,0.8869270008734089,-0.895167242,15.196489554755132,-0.530128623,2.023174643354306,0.5953469094965307
u,4.761736281736281,9.079476268412439,15.047079948696025,90,Tre,-0.183468753,0.29784456678073745,15.457495561006844,0.38085422510201283,0.23326509419653796,-0.42101652
a,7.731606071302505,12.207262988752008,15.456601441812564,100,Tre,0.2320206531466802,-0.550451885,15.813222656779507,-0.013103775,-0.079592641,0.47327052982422657
e,7.593086770981507,13.083716725263686,15.54065808297568,100,Tre,0.4004823394522665,0.16101209892916657,15.895051755257105,0,-0.083373031,-0.203515226
a,7.646099290780142,11.764088397790056,14.113387358184765,120,Tre,0.7277794676408647,1.1933858566839266,14.499570881688081,-0.460430686,-0.523470195,-1.133210188
e,5.7134246575342456,12.84758691206544,16.26902648123452,50,Tre,0.6134327187998645,-0.229498515,16.62133618069281,0.14387810189054928,-0.531870728,-2.663314952
a,7.254800868935553,12.761193722665293,15.405082781456953,40,Tre,-0.244784549,0.094561598,15.762933873109382,-0.201877342,0.24250511513157313,-0.823123743
o,6.345402124430955,9.807398119122256,13.663529411764705,70,Tre,-1.005347155,-2.738257919,14.023014200955998,-0.098798998,0.3438112117555825,0.12298509132611812
a,9.096350555918901,12.588598228243878,13.240893300248139,130,Tre,1.4172709099012026,1.2666397881641736,13.616914542755511,-0.515104345,-0.966227238,0.6223770211129196
i,5.889002716336826,14.888801213960546,15.728273092369479,50,Tre,-0.188152224,0.4411813085338405,16.062096356274022,-0.28075724,0.1750621798494869,0.5043846514163715
e,5.928489543,12.047172264355362,13.62402697495183,60,Tre,-0.544650299,0.8540513915445676,14.00179046021238,-0.198978397,1.264515791,0.012180917252210932
u,4.512145816072907,9.235692507298086,13.04382871536524,80,Tre,-0.698247127,0.13372454391135769,13.449902293540175,1.4242227476127294,0.1750940095558473,0.19059035116901946
i,4.962515212981744,14.039701840204984,15.307437878471497,30,Tre,-0.14601017,-0.324742604,15.642382321915463,-0.086832932,-2.599464619,-0.004584317
o,6.2542378048780485,9.682526847757423,15.465511422103315,90,Tre,-0.256160991,-2.841556922,15.825287550756613,0.038086272717995584,0.7794117434526928,-0.912268842
e,3.737057057057057,12.341644562334217,15.080596760443308,30,Tre,0.42366544866544853,0.070602174,15.443790758950481,0.20127627627627565,0.529934922,-0.24139798
a,7.679079646017699,10.457175549533273,14.426266636589215,120,Tre,0.3010940345069075,-2.626541176,14.77848682804338,-0.410512352,-0.63430051,-1.15631863
a,7.432223816,10.774659191501918,13.422745289943723,90,Tre,0.5639711381142147,0.7834378647815203,13.816772783635306,0.19403106472335185,1.4926474751647483,1.660237876474346
e,5.665013730874852,13.192179327521792,15.137591178965225,30,Tre,0.22069969439586767,-0.064871478,15.487471953267237,-0.138410255,-0.46585485,-1.886998568
a,7.8551753155680215,9.828027551659362,16.753604060913705,40,Tre,0.6695067109168589,2.268227052906245,17.180594103442427,0.1917920681932559,0.5429200717133309,-0.313978593
a,6.975224099926524,12.799343252950232,16.12391186702744,50,Tre,-0.224311122,-0.031053471,16.479551751359573,-1.334501398,-0.524567134,-0.429649176
e,5.048646464646464,15.158814814814814,16.73976761,200,Tre,-1.228460501,0.18423650156180216,17.06648983239746,-1.11981618,-2.21576913,0.27094327300574506
a,7.919552760307476,13.060477987421383,15.284477924251936,140.486,Tre,0.20105046429899964,-0.23197876,15.633880890001203,-0.122704361,0.603051424,-0.520498086
i,6.383142748958727,15.063863393810033,15.328020008336807,110,Tre,0.13653962276734433,0.29231718268431983,15.657477745774786,-0.621534002,-1.203527776,0.14194090505549894
o,2.502805429864253,8.503410014,15.50542546647529,93.043,Tre,-0.213248382,-1.142338641,15.904131541358312,5.5883402953001635,3.505107097,0.5033470120235375
i,4.566115702479338,15.23130361648444,15.921711019120837,93.976,Tre,-0.828510689,0.8506695585134256,16.25643722416784,-0.126348454,0.27412184999084843,-0.309108502
a,7.5197001071046055,13.593471752776436,15.785172758138605,80,Tre,0.2786856143509828,0.021476589535806667,16.130803912604605,-0.306318394,-0.08324089,-0.185579262
a,6.269489718202589,13.302079525808841,15.222003367003365,30,Tre,-0.05319923,-0.098606749,15.569945865190157,-0.301665984,-0.028911209,0.2612840790619728
e,5.881086956521739,13.040493827160494,15.69852597664116,30,Tre,0.2647125955307841,0.13478754057357634,16.053149127944906,0.36551616966964406,0.12555558636583442,-0.105448897
u,4.293556485355648,10.533041654180401,14.972145470195827,40,Tre,0.15750928771553063,-0.075142062,15.357821800083153,0.027563447782672057,0.6340449147008176,0.12751410427225807
a,8.412743964637878,12.177047772410091,15.364420440382217,80,Tre,-0.108688952,-0.045274325,15.72827261223968,-0.506030678,0.3217825449253411,-0.013621771
a,8.960421885299935,12.701808785529716,14.46889638120926,150,Tre,0.6086375113661244,-0.708340614,14.816711189994953,-0.499207914,-0.897731651,-0.403587223
i,6.100430107526881,11.707731558513588,15.582198697068405,40,Tre,-0.176676859,-1.520206842,15.932472360534701,0.092566834,3.210625198243168,-0.152415505
a,8.122570836212853,13.01040404040404,15.560375356997143,100,Tre,-0.210844464,-0.033424675,15.913133958316896,0.11843156680808775,0.165456309,0.015285673762686969
e,5.185018065034122,13.093651191969888,15.54065808297568,30,Tre,-0.88436655,-0.016524247,15.89252114572602,-1.303824544,0.11805733824647469,0.017530042
a,7.459226361031518,12.90910941475827,15.38478955007257,80,Tre,0.287444543,-0.408976426,15.733846658015263,-0.067651954,-0.253065858,-0.235397472
e,5.378011137629276,13.553528699442964,15.726153846153847,30,Tre,0.260959184,2.0133884469885466,16.099225182186252,0.5109915787075501,0.043005213,0.038016656
a,6.658043315907393,12.782029283329052,15.348525067609735,80,Tre,0.23730257516665265,0.10130464564789321,15.706185862744906,0.080268324,-0.63152646,0.013627436026249384
e,5.705371965544244,12.53487837,15.063863393810033,50,Tre,0.7775052446990598,-0.194941127,15.42086126382892,0.27814290506216643,0.3195723220573736,0.2641566145267742
a,7.136976320582877,10.051587399629401,14.087981438515081,60,Tre,0.2830761357399938,0.48520063118156465,14.487762507594507,0.1247102519831742,0.5565963164457557,0.23851537677154333
e,6.390673732021195,13.93328947368421,15.443208909053412,130,Tre,0.083155678,0.5136908442177397,15.790896217162716,-0.083155678,-0.447932766,-0.312710288
a,7.964349947716973,13.040493827160494,15.400579710144928,170,Tre,0.7578889676806755,0.2238809652593936,15.756405694888082,-0.498385035,1.302295813911746,0.067156915
e,4.3669057547956625,11.175774647887325,15.270655772051121,30,Tre,0.054965955,0.3691550954727205,15.653647198340305,0.10005979107399199,0.7665445881290456,0.15688656582578986
i,4.823242139648836,6.200672525792892,15.456601441812564,30,Tre,-0.43771786,-8.027125639,15.793388040014728,-0.070321206,0.7105106662454421,0.006683861
o,3.131277533039648,9.592924738012067,16.215338057843322,100,Tre,-2.460690971,-1.304288377,16.597103902524363,3.6505406487785335,1.7714919523086827,-0.176538604
e,5.311284916201116,13.699774958103902,14.216730945821855,60,Tre,-0.13302912,0.1585870793160229,14.562777730525392,0.14128741832127645,-0.155499631,0.7285839808390602
a,7.559800498753117,11.461161872532431,15.841462058005563,110,Tre,0.7563016106878839,-0.921033314,16.20315459,-0.107317518,-0.714002546,-0.58928997
i,3.059673000441891,9.318218205293737,14.836707317073172,30,Tre,0.1030640346185443,1.0155018180203879,15.253617077198198,0.1123234815282057,0.9460548821795935,-0.017470676
o,4.779345335515548,9.786716886377903,14.996426884260252,80,Tre,0.40330531884193377,-0.835476201,15.381913644907872,1.3288312479777344,-0.119932188,-0.19973108
o,5.3946263910969785,10.788372641509435,15.102037864284194,40,Tre,0.39757495326789893,-0.167159584,15.483014807115387,0.2946212578058418,0.5378424979327967,0.45396213571580546
a,7.059956108266276,11.760077369439072,14.972145470195827,70,Tre,0.17737212893811094,-0.139079719,15.340364174034793,-0.127378789,-0.17870674,0.062915518
a,7.129999999999999,11.655006957973837,14.728538140250604,60,Tre,0.23310586499446728,0.8712027704185434,15.111838238590137,-0.020959504,0.3107462427888965,-0.015256168
a,7.377985611510791,12.020135685210313,13.510230862697448,80,Tre,0.3461907397159196,-0.284438783,13.872971887709607,0.15510036779709235,-0.993430315,0.2465088894474512
a,8.418817131203262,12.491598005772763,14.844178454842218,120,Tre,1.2609423131537723,1.4163433761431339,15.223536019489762,-1.212356151,-0.261758434,0.039681879
o,7.1160320933625085,10.542473794549267,14.602755555555555,102.347,Tre,-0.227895835,0.5159844657524832,14.996305522847301,-0.930716606,0.9353853603803124,0.049096624
o,6.789050445103857,10.283774733637747,14.503307933662034,70,Tre,0.22672399107008712,-0.412713997,14.887789400234595,-0.330853538,-0.867574477,-0.005281028
a,6.968129364204336,12.248598130841122,15.056676633917128,100,Tre,0.39101650331194904,-0.221257323,15.417185159165289,0.15488922857728937,-0.015002835,0.9920928364878563
e,6.577112860892387,13.41959862946647,15.298265412748172,90,Tre,1.1658976106938175,0.13677894111623523,15.64779843037161,0.14665342120660707,-0.130352647,0
e,6.577112860892387,12.754234234234234,15.438737363317516,30,Tre,-0.102887139,-0.11734525,15.79382124127004,-0.277188907,-0.324418736,-0.126718996
a,7.1160320933625085,12.996986855409505,14.353626872446663,70,Tre,0.3559429403164467,-0.195192472,14.70438314166551,-0.112481103,-0.249719279,0.27760345342343307
a,6.731041666666666,12.229839572192512,14.102108922363847,60.478,Tre,0.2579018249780125,-0.733485314,14.455954233724265,-0.021842412,1.2180236756707359,1.570785708237688
